Anno Accertamento;Mese Accertamento;Giorno Accertamento;Tipologia Verbale;Tipo Sanzione;Via 1;Numero Civico;Numero Verbali
2017;01;25;POLIZIA MUNICIPALE;Amministrativa;Corso Principe Oddone;60;1
2017;01;25;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;0;1
2017;01;25;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;91;1
2017;01;25;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;91;1
2017;01;25;POLIZIA MUNICIPALE;Amministrativa;Corso Trapani;106;1
2017;01;25;POLIZIA MUNICIPALE;Amministrativa;Strada Del Francese;110;1
2017;01;25;POLIZIA MUNICIPALE;Amministrativa;Via Bobbio;21;1
2017;01;25;POLIZIA MUNICIPALE;Amministrativa;Via Malta;36;1
2017;01;25;POLIZIA MUNICIPALE;Tributaria;Corso Monte Grappa;57;1
2017;01;25;POLIZIA MUNICIPALE;Tributaria;Corso Principe Oddone;60;1
2017;01;25;POLIZIA MUNICIPALE;Tributaria;Corso Vinzaglio;3;1
2017;01;26;GUARDIA DI FINANZA;Amministrativa;Corso Giulio Cesare;161;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;290;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;290;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Corso Traiano;15;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Corso Traiano;15;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Piazza Gran Madre Di Dio;2;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Piazza S. Giulia;11;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Piazza Sabotino;8;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Via A. Bonafous;3;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Via A. Bonafous;3;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Via A. Bonafous;3;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Via Bobbio;21;4
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;74;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Via Giulia Di Barolo;48;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Via Michele Coppino;73;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Via Val Della Torre;94;1
2017;01;26;POLIZIA MUNICIPALE;Amministrativa;Via Vanchiglia;2;1
2017;01;26;POLIZIA MUNICIPALE;Tributaria;Corso Unione Sovietica;525;1
2017;01;27;A.R.P.A.;Amministrativa;Corso Grosseto;73;1
2017;01;27;A.R.P.A.;Tributaria;Corso Grosseto;73;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;2
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Corso Unione Sovietica;169;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Corso Vigevano;52;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Corso Vigevano;52;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Corso Vigevano;52;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Corso Vigevano;52;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Piazza Carlo Felice;67;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;25;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Via C. Pinchia;11;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Via Genova;110;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Via Giacomo Medici;63;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Via Maria Vittoria;40;1
2017;01;27;POLIZIA MUNICIPALE;Amministrativa;Via Postumia;39;1
2017;01;27;POLIZIA MUNICIPALE;Tributaria;Corso Casale;79;1
2017;01;27;POLIZIA MUNICIPALE;Tributaria;Corso Vinzaglio;5;1
2017;01;27;POLIZIA MUNICIPALE;Tributaria;Strada Di Altessano;40;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Corso Raffaello;18;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;254;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Corso Unione Sovietica;363;2
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Largo Cibrario;10;2
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Via A. Sansovino;65;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Via Candia;0;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Via Delle Rosine;16;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Via G. Baretti;1;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Via Modena;55;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Via Modena;55;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;13;1
2017;01;28;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;13;1
2017;01;29;GUARDIE ECOLOGICHE;Amministrativa;Parco M. Carrara;0;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Corso Taranto;181;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Piazza Vittorio Veneto;23;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Via A. Bonafous;7;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Via A. Bonafous;7;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Via A. Bonafous;7;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;4;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Via E. Bava;0;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Via E. Bava;1;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Via E. Bava;5;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Via E. Bava;5;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Via E. Bava;5;1
2017;01;29;POLIZIA MUNICIPALE;Amministrativa;Via Giuseppe Garibaldi;0;1
2017;01;29;POLIZIA MUNICIPALE;Tributaria;Via Montebello;22;1
2017;01;29;QUESTURA;Amministrativa;Via Bernardino Galliari;15;1
2017;01;29;QUESTURA;Amministrativa;Via Bernardino Galliari;15;1
2017;01;30;A.R.P.A.;Amministrativa;Corso Massimo D'azeglio;17;1
2017;01;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;3;1
2017;01;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;180;1
2017;01;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;180;1
2017;01;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;180;1
2017;01;30;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;0;1
2017;01;30;POLIZIA MUNICIPALE;Amministrativa;Via Foligno;97;1
2017;01;30;POLIZIA MUNICIPALE;Amministrativa;Via G. Mazzini;0;1
2017;01;30;POLIZIA MUNICIPALE;Amministrativa;Via Treviso;24;1
2017;01;30;POLIZIA MUNICIPALE;Tributaria;Via S.Paolo;3;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;0;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;127;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Piazza Francesco Crispi;53;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Piazza Palazzo Di Citta';5;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Piazza Sabotino;0;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Piazza Sabotino;81;2
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Via Cagliari;26;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Via F. Cigna;45;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Via Germagnano;50;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Via Passo Buole;55;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Via Principi D'acaja;0;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Via Traves;43;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Via Treviso;24;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Via Venaria;106;1
2017;01;31;POLIZIA MUNICIPALE;Amministrativa;Via Venaria;106;1
2017;01;31;POLIZIA MUNICIPALE;Tributaria;Corso Traiano;91;1
2017;01;31;POLIZIA MUNICIPALE;Tributaria;Via S.Francesco D'assisi;23;1
2017;02;01;GUARDIA DI FINANZA;Amministrativa;Corso Sebastopoli;123;3
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Corso E. Tazzoli;235;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;166;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Corso Traiano;8;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Corso Trapani;0;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Largo Cibrario;10;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Piazza Conti Di Rebaudengo;12;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Piazza T. Campanella;7;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Candia;1;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Candia;3;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Cavour;24;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Finalmarina;10;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Isonzo;133;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Jacopo Foroni;11;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Lurisia;7;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Lurisia;7;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;13;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;166;1
2017;02;01;POLIZIA MUNICIPALE;Amministrativa;Via Umberto Giordano;5;1
2017;02;01;POLIZIA MUNICIPALE;Tributaria;Corso Vittorio Emanuele Ii;34;1
2017;02;01;POLIZIA MUNICIPALE;Tributaria;Piazza Della Consolata;3;1
2017;02;01;POLIZIA MUNICIPALE;Tributaria;Piazza Emanuele Filiberto;3;1
2017;02;01;POLIZIA MUNICIPALE;Tributaria;Via G. Rossini;3;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;96;2
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;21;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;21;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;21;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;22;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;23;2
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;23;2
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;23;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;23;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;23;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;23;2
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;23;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;169;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;169;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;7;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;9;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Svizzera;0;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Corso Vigevano;55;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Largo Cibrario;10;2
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Piazza Gran Madre Di Dio;2;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Via Frejus;87;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Via Genova;197;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Via Genova;197;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Via Giordano Bruno;210;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;2;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Via S.Tommaso;25;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Via Xx Settembre;78;1
2017;02;02;POLIZIA MUNICIPALE;Amministrativa;Via Xx Settembre;78;1
2017;02;02;POLIZIA MUNICIPALE;Tributaria;Corso Francia;145;1
2017;02;02;POLIZIA MUNICIPALE;Tributaria;Corso Massimo D'azeglio;55;1
2017;02;02;POLIZIA MUNICIPALE;Tributaria;Corso Vigevano;55;1
2017;02;02;POLIZIA MUNICIPALE;Tributaria;Via Giordano Bruno;210;1
2017;02;02;POLIZIA MUNICIPALE;Tributaria;Via Monginevro;162;1
2017;02;02;POLIZIA MUNICIPALE;Tributaria;Via Umberto Giordano;5;1
2017;02;03;A.S.L.;Amministrativa;Via Della Consolata;10;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Corso Bramante;65;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Corso G. Marconi;5;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Corso G. Marconi;5;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;397;2
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;0;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Piazza Solferino;1;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Via Conte Di Roccavione;43;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Via Conte Di Roccavione;43;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Via Genova;47;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Via Livorno;51;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Via Livorno;51;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;13;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;84;1
2017;02;03;POLIZIA MUNICIPALE;Amministrativa;Via Tripoli;6;1
2017;02;03;POLIZIA MUNICIPALE;Tributaria;Corso Orbassano;179;1
2017;02;03;POLIZIA MUNICIPALE;Tributaria;Via Tripoli;6;1
2017;02;04;POLIZIA MUNICIPALE;Amministrativa;Corso G. Sommeiller;19;4
2017;02;04;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;1
2017;02;04;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;259;3
2017;02;04;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Agrigento;0;3
2017;02;04;POLIZIA MUNICIPALE;Amministrativa;Via Frejus;106;1
2017;02;04;POLIZIA MUNICIPALE;Amministrativa;Via G. Giolitti;2;1
2017;02;04;POLIZIA MUNICIPALE;Amministrativa;Via G. Giolitti;2;1
2017;02;04;POLIZIA MUNICIPALE;Amministrativa;Via G. Giolitti;2;1
2017;02;04;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;240;2
2017;02;04;POLIZIA MUNICIPALE;Tributaria;Corso A. De Gasperi;57;1
2017;02;04;POLIZIA MUNICIPALE;Tributaria;Via Delle Orfane;16;1
2017;02;04;POLIZIA MUNICIPALE;Tributaria;Via S.Quintino;4;1
2017;02;05;POLIZIA MUNICIPALE;Amministrativa;Corso Molise;0;1
2017;02;05;POLIZIA MUNICIPALE;Amministrativa;Corso Vigevano;33;2
2017;02;05;POLIZIA MUNICIPALE;Amministrativa;Corso Vigevano;33;2
2017;02;05;POLIZIA MUNICIPALE;Amministrativa;Corso Vigevano;33;1
2017;02;05;POLIZIA MUNICIPALE;Amministrativa;Corso Vigevano;33;2
2017;02;05;POLIZIA MUNICIPALE;Amministrativa;Via Accademia Albertina;10;1
2017;02;05;POLIZIA MUNICIPALE;Tributaria;Corso Vigevano;33;2
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso Castelfidardo;36;1
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso E. Tazzoli;0;2
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;125;2
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;125;1
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;1;1
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso Monte Grappa;59;1
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso Palermo;11;1
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;231;1
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso Svizzera;0;1
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso Umbria;57;1
2017;02;06;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;0;1
2017;02;06;POLIZIA MUNICIPALE;Tributaria;Corso Traiano;0;1
2017;02;06;POLIZIA MUNICIPALE;Tributaria;Piazza Bengasi;22;1
2017;02;06;POLIZIA MUNICIPALE;Tributaria;Via Salerno;21;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso Cincinnato;0;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso F. Brunelleschi;21;2
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso F. Brunelleschi;21;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;96;2
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso Francia;192;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso G. Marconi;4;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso Novara;0;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;0;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;1;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;2;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;231;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Corso Xi Febbraio;13;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via Canelli;87;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via Canelli;87;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via Del Ridotto;12;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via Delle Orfane;29;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via F. Acciarini;1;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via Madama Cristina;0;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via Nicola Porpora;7;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via Nicola Porpora;7;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via P.L. Palestrina;7;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via S.Giulia;21;1
2017;02;07;POLIZIA MUNICIPALE;Amministrativa;Via Xx Settembre;0;1
2017;02;07;POLIZIA MUNICIPALE;Tributaria;Corso Palestro;15;1
2017;02;07;POLIZIA MUNICIPALE;Tributaria;Corso Palestro;22;1
2017;02;07;POLIZIA MUNICIPALE;Tributaria;Piazza Amedeo Peyron;15;1
2017;02;07;POLIZIA MUNICIPALE;Tributaria;Via Bardonecchia;133;1
2017;02;07;POLIZIA MUNICIPALE;Tributaria;Via Goffredo Casalis;3;1
2017;02;07;POLIZIA MUNICIPALE;Tributaria;Via Nizza;373;1
2017;02;07;POLIZIA MUNICIPALE;Tributaria;Via Postumia;36;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Corso Emilia;5;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Corso Emilia;5;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Corso Emilia;5;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Corso Emilia;5;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;2;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;21;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;27;2
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Largo Filippo Turati;62;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Strada Antica Di Collegno;163;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Strada Antica Di Collegno;163;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Via L. Galvani;5;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Via Paolo Braccini;85;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Via Principi D'acaja;41;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Via S.Secondo;23;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Via S.Secondo;23;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Via S.Secondo;23;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Via S.Secondo;23;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Via S.Secondo;23;1
2017;02;08;POLIZIA MUNICIPALE;Amministrativa;Via Val Lagarina;24;1
2017;02;08;POLIZIA MUNICIPALE;Tributaria;Via Valentino Carrera;68;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Corso E. Tazzoli;235;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Corso Xi Febbraio;9;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Piazza Del Monastero;4;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;2
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Piazza Solferino;3;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Piazza Solferino;3;5
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Via A. Sansovino;26;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Via A. Stoppani;10;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Via Conte Verde;7;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Via Frejus;56;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Via Frejus;150;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Via Frejus;150;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Via Monginevro;242;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;6;1
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Via Pramollo;2;2
2017;02;09;POLIZIA MUNICIPALE;Amministrativa;Via Tunisi;61;1
2017;02;09;POLIZIA MUNICIPALE;Tributaria;Piazza Solferino;3;2
2017;02;09;POLIZIA MUNICIPALE;Tributaria;Via Conte Verde;7;1
2017;02;09;POLIZIA MUNICIPALE;Tributaria;Via S.Ottavio;15;1
2017;02;09;POLIZIA MUNICIPALE;Tributaria;Via S.Ottavio;19;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Corso Galileo Ferraris;22;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Corso Galileo Ferraris;131;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Corso Svizzera;163;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;15;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Piazza Massaua;4;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via Bernardino Galliari;4;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via Brandizzo;94;2
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via Corte D'appello;10;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via Murazzi Del Po;22;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via Murazzi Del Po;22;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;7;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via P.F. Guala;118;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via P.F. Guala;118;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via Po;50;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via Principe Tommaso;27;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via S.Secondo;34;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via S.Secondo;34;1
2017;02;10;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;32;1
2017;02;10;POLIZIA MUNICIPALE;Tributaria;Corso Novara;102;1
2017;02;10;POLIZIA MUNICIPALE;Tributaria;Via Goffredo Casalis;0;1
2017;02;11;POLIZIA MUNICIPALE;Amministrativa;Corso Taranto;0;1
2017;02;11;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;4;1
2017;02;11;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;4;1
2017;02;11;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;4;1
2017;02;11;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;5;1
2017;02;11;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;7;1
2017;02;11;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;7;1
2017;02;11;POLIZIA MUNICIPALE;Tributaria;Via Carlo Alberto;5;1
2017;02;11;QUESTURA;Amministrativa;Largo Saluzzo;36;1
2017;02;12;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Agrigento;0;1
2017;02;12;POLIZIA MUNICIPALE;Amministrativa;Piazza Vittorio Veneto;15;1
2017;02;12;POLIZIA MUNICIPALE;Amministrativa;Via E. Bava;5;1
2017;02;12;POLIZIA MUNICIPALE;Amministrativa;Via E. Bava;5;1
2017;02;12;POLIZIA MUNICIPALE;Amministrativa;Via E. Bava;5;1
2017;02;12;POLIZIA MUNICIPALE;Amministrativa;Via Sospello;184;1
2017;02;12;POLIZIA MUNICIPALE;Amministrativa;Via Sospello;184;1
2017;02;12;POLIZIA MUNICIPALE;Amministrativa;Via Vanchiglia;0;1
2017;02;12;QUESTURA;Amministrativa;Via Nizza;23;1
2017;02;13;GUARDIA DI FINANZA;Amministrativa;Corso E. Giambone;75;1
2017;02;13;GUARDIA DI FINANZA;Amministrativa;Corso Moncalieri;26;1
2017;02;13;POLIZIA MUNICIPALE;Amministrativa;Corso Cosenza;39;1
2017;02;13;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;400;1
2017;02;13;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;400;1
2017;02;13;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;0;1
2017;02;13;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;185;1
2017;02;13;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;231;1
2017;02;13;POLIZIA MUNICIPALE;Amministrativa;Via A. Bertola;15;1
